"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.870277870E1,-2.885744095E0,1.244985580E1,5.694918036E-1
7.871944537E1,-3.268595695E0,1.133480072E1,-2.072184324E0
7.873611203E1,-5.855237007E0,1.162672520E1,7.968099117E-1
7.875277870E1,-8.001599312E0,1.127258778E1,2.378465652E0
7.876944536E1,-7.264609337E0,1.130848026E1,2.627319336E0
7.878611203E1,-6.570691109E0,1.030110168E1,1.485942841E0
7.880277870E1,-4.421936035E0,9.650253296E0,4.474578202E-1
7.881944536E1,-4.713860512E0,7.733603001E0,1.579262972E0
7.883611203E1,-4.223331928E0,6.848258495E0,-2.538784742E0
7.885277869E1,-2.002792597E0,8.417949677E0,-2.720639229E0
7.886944536E1,-2.608176768E-1,5.714060307E0,5.000999451E0
7.888611203E1,3.172882795E0,2.612962246E0,3.756731451E-1
7.890277869E1,1.416550994E0,-2.440679073E-1,-3.299702406E0
7.891944536E1,9.116654396E-1,-9.020941257E-1,-7.992027402E-1
7.893611202E1,-1.131805062E0,3.299702406E0,1.246660590E0
7.895277869E1,-1.356730461E0,6.644868374E0,-1.028913707E-1
7.896944536E1,-2.112862349E0,5.730810165E0,-1.770688742E-1
7.898611202E1,-2.560320139E0,4.823930264E0,1.316052437E0
7.900277869E1,-2.569891453E0,4.161118507E0,1.651047587E0
7.901944535E1,-1.485942841E0,4.687539577E0,1.653440475E0
7.903611202E1,-8.829515576E-1,5.778666496E0,1.330409408E0
7.905277869E1,-1.349551916E0,7.831708431E0,5.168496966E-1
7.906944535E1,-1.603191137E0,1.058106136E1,1.890329868E-1
7.908611202E1,-1.651047587E0,1.469671631E1,-8.350951076E-1
7.910277868E1,-4.867001057E0,1.669711685E1,6.628118753E-1
7.911944535E1,-6.494120598E0,1.438086414E1,1.837687731E0
7.913611202E1,-4.235296249E0,1.409372520E1,4.977070987E-1
7.915277868E1,-3.658625841E0,1.386880016E1,-3.804588020E-1
7.916944535E1,-3.773481369E0,1.503410435E1,1.040877819E0
7.918611201E1,-4.450650215E0,1.636929893E1,9.260223508E-1
7.920277868E1,-4.926821709E0,1.422772312E1,-5.407779217E-1
7.921944535E1,-4.642076015E0,1.266042423E1,6.388836503E-1
7.923611201E1,-5.060820103E0,1.146879864E1,1.615155339E0
7.925277868E1,-4.579862595E0,1.018624592E1,2.464607239E0
7.926944534E1,-4.120440483E0,9.422935486E0,2.636890650E0
7.928611201E1,-3.773481369E0,9.489934921E0,2.483749866E0
7.930277868E1,-4.599005222E0,9.664610863E0,1.129412293E0
7.931944534E1,-4.067798615E0,9.812965393E0,1.701296926E0
7.933611201E1,-4.005585194E0,9.999606133E0,2.495713949E0
7.935277867E1,-2.983849764E0,1.064806080E1,3.584448338E0
7.936944534E1,-2.902493954E0,1.168175983E1,1.189232826E0
7.938611201E1,-3.007778168E0,1.263171101E1,1.217946768E0
7.940277867E1,-2.313859463E0,1.303849030E1,5.982056856E-1
7.941944534E1,-4.185046673E0,1.182293701E1,-2.871387303E-1
7.943611200E1,-6.642475605E0,1.065763187E1,-1.062413216E0
7.945277867E1,-8.891729355E0,9.949356079E0,2.871387303E-1
7.946944534E1,-7.791030407E0,1.043031406E1,3.900300860E-1
7.948611200E1,-6.661618233E0,9.530612946E0,2.321037948E-1
7.950277867E1,-3.596412420E0,9.382257462E0,2.392822690E-2
7.951944533E1,-2.000399828E0,9.102297783E0,-6.197410822E-1
7.953611200E1,-2.048256159E0,8.360522270E0,-3.170490026E0
7.955277867E1,-1.249053478E0,5.328815937E0,-2.340180635E0
7.956944533E1,6.795616150E-1,2.433500528E0,-4.833501875E-1
7.958611200E1,2.861815929E0,7.369893789E-1,1.292124242E-1
7.960277866E1,1.801795483E0,4.785645306E-1,7.609176040E-1
7.961944533E1,1.459621787E-1,2.663211584E0,-7.417750359E-2
7.963611200E1,-3.072384357E0,3.773481369E0,2.273181528E-1
7.965277866E1,-2.225325108E0,4.914857864E0,1.562513232E0
7.966944533E1,-3.620340586E0,3.900300980E0,1.148554832E-1
7.968611199E1,-3.524627686E0,4.706682205E0,5.144568682E-1
7.970277866E1,-3.311666489E0,5.125426292E0,5.838487148E-1
7.971944533E1,-3.077169895E0,6.908079147E0,6.939185858E-1
7.973611199E1,-2.545963287E0,8.609375954E0,2.117648125E0
7.975277866E1,-2.713460922E0,1.056670475E1,3.804588020E-1
7.976944532E1,-2.952743053E0,1.383051491E1,1.246660590E0
7.978611199E1,-4.340580463E0,1.587159252E1,1.476371527E0
7.980277866E1,-5.247459888E0,1.344287777E1,1.232303619E0
7.981944532E1,-2.859423161E0,1.209571838E1,1.028913736E0
7.983611199E1,-2.818745136E0,1.137787151E1,-1.938186288E-1
7.985277865E1,-2.380858421E0,1.344766331E1,1.950150490E0
7.986944532E1,-3.905086517E0,1.588355637E1,2.526820660E0
7.988611199E1,-4.792823792E0,1.704168320E1,2.641676188E0
7.990277865E1,-5.970092297E0,1.394776344E1,1.423729420E0
7.991944532E1,-5.637490273E0,1.096152020E1,1.225125194E0
7.993611198E1,-4.996213913E0,9.114261627E0,1.543370605E0
7.995277865E1,-3.897907972E0,9.176474571E0,1.646261930E0
7.996944532E1,-4.508078098E0,1.029153061E1,1.428515077E0
7.998611198E1,-4.424329281E0,1.093998528E1,1.768295884E0
8.000277865E1,-4.520041943E0,1.066002464E1,1.931007862E0
8.001944531E1,-4.118047714E0,1.073180962E1,2.333002090E0
8.003611198E1,-3.201596737E0,1.067438221E1,1.749153376E0
8.005277865E1,-3.055634499E0,1.029631615E1,2.608176768E-1
8.006944531E1,-3.440878868E0,1.089691448E1,9.451649189E-1
8.008611198E1,-3.180061340E0,1.149033451E1,4.977070987E-1
8.010277864E1,-2.938386202E0,1.198564816E1,4.043870270E-1
8.011944531E1,-3.146561861E0,1.243071365E1,4.785645287E-3
8.013611198E1,-4.268795490E0,1.270110226E1,4.666004181E-1
8.015277864E1,-5.613562107E0,1.227757263E1,1.588834286E0
8.016944531E1,-4.747360229E0,1.075095177E1,9.236295223E-1
8.018611197E1,-4.218546391E0,7.487142086E0,4.905286431E-1
8.020277864E1,-3.783052683E0,5.927021503E0,-6.484549642E-1
8.021944531E1,-3.189632654E0,5.749952793E0,-1.160519004E0
8.023611197E1,-2.502892494E0,5.563312531E0,-3.869194269E0
8.025277864E1,-1.569691658E0,4.706682205E0,8.039883971E-1
8.026944530E1,3.278166950E-1,4.460221291E0,4.934000492E0
8.028611197E1,5.527420044E-1,2.876172781E0,2.081755698E-1
8.030277864E1,-5.383850932E-1,1.387837172E0,9.427721500E-1
8.031944530E1,-1.339980721E0,4.759324074E0,1.033699393E0
8.033611197E1,-1.272981644E0,4.907679081E0,2.404786825E0
8.035277863E1,-2.057827473E0,4.914857864E0,1.009771109E0
8.036944530E1,-1.825723648E0,5.077569485E0,8.087740541E-1
8.038611197E1,-2.024327993E0,4.333401680E0,6.221339107E-1
8.040277863E1,-2.079362869E0,4.307080746E0,9.020941257E-1
8.041944530E1,-2.366501570E0,5.134997368E0,5.048855543E-1
8.043611196E1,-2.620140791E0,6.948757172E0,8.087740541E-1
8.045277863E1,-3.620340586E0,9.801001549E0,1.033699393E0
8.046944530E1,-2.766103029E0,1.502692604E1,9.690931439E-1
8.048611196E1,-2.009970903E0,1.898944092E1,1.770688772E0
8.050277863E1,-3.842873096E0,1.658226013E1,-2.225325108E-1
8.051944529E1,-3.924229145E0,1.247617722E1,1.205982566E0
8.053611196E1,-3.244667530E0,1.184207916E1,5.120640397E-1
8.055277863E1,-2.579462767E0,1.193539906E1,1.332802176E0
8.056944529E1,-2.404786825E0,1.374676609E1,2.012363911E0
8.058611196E1,-3.175275564E0,1.558206081E1,2.859423161E0
8.060277862E1,-5.111069202E0,1.422772312E1,3.089133978E0
8.061944529E1,-5.316852093E0,1.288535023E1,2.775674343E0
8.063611196E1,-5.010570526E0,1.034895802E1,2.694318295E0
8.065277862E1,-5.125426292E0,8.666803360E0,1.184447169E0
8.066944529E1,-4.917250633E0,8.279166222E0,1.648654819E0
8.068611195E1,-4.783252239E0,9.927821159E0,1.318445325E0
8.070277862E1,-3.558127165E0,1.068634605E1,2.593819857E0
8.071944529E1,-2.926422119E0,1.072223854E1,2.354537487E0
8.073611195E1,-2.153540373E0,1.060259724E1,2.196611166E0
8.075277862E1,-3.192025423E0,9.635896683E0,8.877372146E-1
8.076944528E1,-3.168097258E0,1.092802143E1,1.916650891E0
8.078611195E1,-3.873979807E0,1.245942783E1,1.466800332E0
8.080277862E1,-3.462414265E0,1.236132145E1,9.643075466E-1
8.081944528E1,-3.763910055E0,1.193539906E1,1.316052526E-1
8.083611195E1,-4.606183529E0,1.205025482E1,8.374879360E-1
8.085277861E1,-5.960521221E0,1.188036442E1,1.174875975E0
8.086944528E1,-6.056233883E0,1.138026428E1,4.618147612E-1
8.088611195E1,-6.343372822E0,1.038245773E1,1.301695466E0
8.090277861E1,-5.814558983E0,9.171689034E0,5.647061467E-1
8.091944528E1,-3.869194269E0,8.961120605E0,-1.323230863E0
8.093611194E1,-8.662018180E-1,8.197810173E0,-3.330809116E0
8.095277861E1,8.494520187E-1,5.991627693E0,2.464607358E-1
8.096944528E1,1.284945726E0,2.811566591E0,3.483949661E0
8.098611194E1,3.517449200E-1,3.541377485E-1,8.590233326E-1
8.100277861E1,-2.464607358E-1,2.679961324E-1,-2.512463629E-1
8.101944527E1,-5.264210105E-1,3.651447296E0,1.782652855E0
8.103611194E1,-2.220539331E0,4.649254322E0,7.561319470E-1
8.105277861E1,-1.435693622E0,4.618147850E0,2.091326952E0
8.106944527E1,-2.718246460E0,4.173082829E0,1.442872047E0
8.108611194E1,-2.021935225E0,4.603790760E0,2.127219439E0
8.110277860E1,-2.376072884E0,4.400400639E0,1.397408366E0
8.111944527E1,-2.400001049E0,5.321637630E0,1.770688772E0
8.113611194E1,-2.572284460E0,6.752545357E0,1.253839016E0
8.115277860E1,-2.172683001E0,9.291330338E0,6.604190469E-1
8.116944527E1,-1.701296926E0,1.368694592E1,6.963114142E-1
8.118611193E1,-3.326023579E0,1.660379601E1,3.493520916E-1
8.120277860E1,-6.702296257E0,1.414158154E1,1.473978758E0
8.121944527E1,-5.446064472E0,1.299302673E1,-4.091726840E-1
8.123611193E1,-4.527220249E0,1.174636650E1,1.674975902E-1
8.125277860E1,-4.010370731E0,1.039442158E1,2.400001049E0
8.126944526E1,-3.153740168E0,1.134676456E1,3.450450182E0
8.128611193E1,-3.854837179E0,1.502214050E1,6.963114142E-1
8.130277860E1,-4.723432064E0,1.454836178E1,1.921436548E0
8.131944526E1,-4.496113777E0,1.189232826E1,2.481357098E0
8.133611193E1,-3.818944931E0,9.982855797E0,2.261217356E0
8.135277859E1,-4.130012035E0,1.114576817E1,3.701696634E0
8.136944526E1,-3.988835335E0,9.982855797E0,2.756531715E0
8.138611193E1,-3.960121393E0,8.410771370E0,1.275374413E0
8.140277859E1,-2.857030153E0,9.171689034E0,1.476371527E0
8.141944526E1,-1.926222205E0,1.090887833E1,2.282752752E0
8.143611192E1,-1.519442320E0,1.167936707E1,1.938186288E0
8.145277859E1,-2.256431818E0,1.101177025E1,4.713860750E-1
8.146944526E1,-3.302095175E0,9.836894035E0,1.196411345E-2
8.148611192E1,-3.153740168E0,1.019581699E1,9.499505758E-1
8.150277859E1,-3.292523861E0,1.053320503E1,3.828516304E-1
8.151944525E1,-3.926621914E0,1.053320503E1,8.374879360E-1
8.153611192E1,-4.130012035E0,1.160040379E1,1.935793519E0
8.155277859E1,-5.766702652E0,1.238525009E1,2.730210543E0
8.156944525E1,-7.204789162E0,1.406022549E1,1.497906923E0
8.158611192E1,-5.670989513E0,1.401476192E1,-1.196411327E-1
8.160277858E1,-3.644268990E0,1.018385315E1,1.277767301E0
8.161944525E1,-3.641875982E0,6.979863644E0,8.207381964E-1
8.163611192E1,-3.670589924E0,5.718846321E0,-1.875972986E0
8.165277858E1,-1.411765337E0,6.451049805E0,3.158525825E-1
8.166944525E1,2.033899277E-1,6.056233883E0,2.603390932E0
8.168611191E1,1.277767301E0,4.352544308E0,1.634297848E0
8.170277858E1,3.397808075E-1,1.665404558E0,-8.638089895E-1
8.171944525E1,6.340979934E-1,-3.804588020E-1,1.179661512E0
8.173611191E1,-1.220339537E0,2.522035122E0,1.995614052E0
8.175277858E1,-2.167897224E0,3.218346357E0,1.603191137E0
8.176944524E1,-3.725624800E0,4.524827480E0,1.203589797E0
8.178611191E1,-2.670390129E0,5.060820103E0,2.694318295E0
8.180277858E1,-3.031706333E0,5.460421085E0,9.738788009E-1
8.181944524E1,-2.785245657E0,6.577869415E0,1.552941918E0
8.183611191E1,-2.811566591E0,7.245467186E0,6.364908218E-1
8.185277857E1,-2.091326952E0,8.446663857E0,1.237089276E0
8.186944524E1,-2.155933142E0,9.903892517E0,5.814558864E-1
8.188611191E1,-2.407179594E0,1.214357471E1,3.254238665E-1
8.190277857E1,-4.299902439E0,1.357687569E1,9.810572863E-1
8.191944524E1,-7.295716286E0,1.302652645E1,1.194018483E0
8.193611190E1,-5.912664890E0,1.327777290E1,8.566305041E-1
8.195277857E1,-4.177868366E0,1.187079334E1,-2.440679073E-1
8.196944524E1,-3.885943890E0,1.006660461E1,5.766702294E-1
8.198611190E1,-1.947757602E0,1.121994495E1,1.998006940E0
8.200277857E1,-2.074577332E0,1.363430309E1,2.464607239E0
8.201944523E1,-3.062813044E0,1.265085316E1,2.213361025E0
8.203611190E1,-4.510470867E0,1.074855900E1,1.574477315E0
8.205277857E1,-3.558127165E0,1.184925747E1,2.586641312E0
8.206944523E1,-3.627519131E0,1.012403297E1,4.230510235E0
8.208611190E1,-2.081755638E0,8.882157326E0,1.935793519E0
8.210277856E1,-2.971885681E0,9.937392235E0,6.269195080E-1
8.211944523E1,-3.804588079E0,1.110748291E1,1.643869162E0
8.213611190E1,-3.718446493E0,1.194018459E1,2.478964329E0
8.215277856E1,-3.364308596E0,1.223210907E1,3.187239647E0
8.216944523E1,-3.148954630E0,1.172004509E1,2.249253243E-1
8.218611189E1,-3.974478483E0,1.123190975E1,-4.785645287E-3
8.220277856E1,-4.055834293E0,1.180857944E1,1.478764415E0
8.221944523E1,-4.766502857E0,1.093759251E1,-6.532405615E-1
8.223611189E1,-5.012963295E0,1.080120182E1,4.881358147E-1
8.225277856E1,-5.984449387E0,1.001396275E1,1.354337573E0
8.226944522E1,-6.154339790E0,9.667003632E0,1.330409408E0
8.228611189E1,-7.293323517E0,1.034656525E1,1.141376376E0
8.230277856E1,-5.970092297E0,1.121515942E1,1.775474429E0
8.231944522E1,-3.809373617E0,9.494720459E0,3.038884699E-1
8.233611189E1,-4.065405846E0,7.209574699E0,6.867401004E-1
8.235277855E1,-3.828516245E0,7.030112743E0,-1.622333765E0
8.236944522E1,-1.806581140E0,7.996813297E0,-3.562912941E0
8.238611189E1,-5.503492057E-2,6.821937561E0,5.034498692E0
8.240277855E1,1.473978758E0,5.541777134E0,-1.842473447E-1
8.241944522E1,1.134197950E0,2.857030153E0,-6.245267391E-1
8.243611188E1,3.852444589E-1,1.677368641E0,1.722832322E-1
8.245277855E1,-5.503492057E-2,4.548755646E0,1.280160069E0
8.246944522E1,-2.868994236E0,4.905286312E0,-8.327022791E-1
8.248611188E1,-1.897508383E0,6.288337708E0,-5.264209956E-2
8.250277855E1,-3.132204771E0,5.941378593E0,9.332008362E-1
8.251944521E1,-2.019542217E0,5.910272121E0,2.658426046E0
8.253611188E1,-1.732403636E0,5.989234924E0,2.306680918E0
8.255277855E1,-2.136790514E0,6.104090691E0,1.777867198E0
8.256944521E1,-1.253839016E0,6.415157318E0,1.160519004E0
8.258611188E1,-1.150947690E0,6.570691109E0,7.920243144E-1
8.260277854E1,-1.280160069E0,8.271987915E0,6.173482537E-1
8.261944521E1,-2.859423161E0,1.210528946E1,1.411765367E-1
8.263611188E1,-5.419743061E0,1.664686775E1,8.183453679E-1
8.265277854E1,-5.257031441E0,1.957089615E1,9.882357717E-1
8.266944521E1,-6.056233883E0,1.433300781E1,5.886343718E-1
8.268611187E1,-5.881557941E0,1.080359459E1,0.000000000E0
8.270277854E1,-6.199803352E0,1.149272728E1,-8.901300430E-1
8.271944521E1,-4.950749874E0,1.697707748E1,1.842473447E-1
8.273611187E1,-4.833501816E0,1.780977821E1,-1.426122308E0
8.275277854E1,-3.967299938E0,1.281117249E1,9.571290612E-1
8.276944520E1,-1.892722726E0,1.002353382E1,3.359523058E0
8.278611187E1,-1.430907965E0,1.096391296E1,2.723032236E0
8.280277854E1,-2.538784742E0,1.199761295E1,2.122433662E0
8.281944520E1,-3.194418192E0,1.116012478E1,7.202396393E-1
8.283611187E1,-2.854637384E0,1.092562866E1,3.732803464E-1
8.285277853E1,-1.890329838E0,1.060020447E1,2.368894368E-1
8.286944520E1,-2.533999205E0,1.025563812E1,9.308080077E-1
8.288611187E1,-3.955335855E0,1.009531879E1,2.799602449E-1
8.290277853E1,-4.180261135E0,1.005942631E1,-2.208575249E0
8.291944520E1,-3.948157310E0,1.055952644E1,6.652047038E-1
8.293611186E1,-3.644268990E0,1.116730309E1,2.103291035E0
8.295277853E1,-3.713660717E0,1.033699417E1,8.781659007E-1
8.296944520E1,-3.895515203E0,9.016156197E0,2.790031195E0
8.298611186E1,-4.503292084E0,8.073383331E0,2.873780012E0
8.300277853E1,-4.213760853E0,8.056633949E0,1.572084427E0
8.301944519E1,-5.079962254E0,7.625925541E0,4.331009090E-1
8.303611186E1,-4.572684288E0,6.642475605E0,1.182054400E0
8.305277853E1,-4.252045631E0,7.412964344E0,5.479564071E-1
8.306944519E1,-5.359922886E0,8.025527000E0,-1.825723648E0
8.308611186E1,-7.092326164E0,7.929814339E0,-2.567498684E0
8.310277852E1,-6.144768715E0,9.288937569E0,2.447857618E0
8.311944519E1,-3.512663603E0,9.674181938E0,-6.460621357E-1
8.313611186E1,-9.954141974E-1,5.761917114E0,-1.765903115E0
8.315277852E1,9.164510965E-1,3.749552965E0,1.045663476E0
8.316944519E1,8.614161611E-2,4.096512318E0,1.665404558E0
8.318611185E1,1.031306505E0,3.555734396E0,5.623133183E-1
8.320277852E1,3.589234129E-2,2.636890650E0,8.279166222E-1
8.321944519E1,-4.953143001E-1,3.474378586E0,1.344766378E0
8.323611185E1,-1.088734269E0,3.984049797E0,1.450050473E0
8.325277852E1,-1.907079697E0,4.359723091E0,2.419143677E0
8.326944518E1,-1.579262972E0,4.840680122E0,1.282552958E0
8.328611185E1,-9.212366939E-1,5.836094379E0,-7.537391186E-1
8.330277852E1,-1.373480201E0,8.164310455E0,2.847459018E-1
8.331944518E1,-1.689332843E0,1.164586735E1,2.801995277E0
8.333611185E1,-4.259224415E0,1.557727528E1,-1.507478237E0
8.335277851E1,-5.711667538E0,1.721157265E1,-1.887937069E0
8.336944518E1,-7.422535896E0,1.360798264E1,1.361516118E0
8.338611185E1,-8.386843681E0,1.130369377E1,1.081555843E0
8.340277851E1,-7.688138962E0,1.249532032E1,-2.254039049E0
8.341944518E1,-5.321637630E0,1.499103355E1,-3.383451223E0
8.343611184E1,-4.120440483E0,1.909711838E1,-3.756731451E-1
8.345277851E1,-5.199603558E0,1.748196220E1,1.483550072E-1
