"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.395275894E0,1.076770186E0,1.129890823E1,6.460621357E-1
5.411942560E0,-5.072783828E-1,9.664610863E0,6.388836384E0
5.428609226E0,-5.072783828E-1,9.664610863E0,6.388836384E0
5.445275892E0,-2.361716032E0,8.226524353E0,-4.027120590E0
5.461942558E0,-3.395415306E0,8.075776100E0,1.923829436E0
5.478609224E0,-1.249053478E0,9.092725754E0,8.183453679E-1
5.495275890E0,-1.249053478E0,9.092725754E0,8.183453679E-1
5.511942556E0,-7.609176040E-1,9.174081802E0,2.222932339E0
5.528609222E0,-4.594219327E-1,9.578469276E0,-7.944171429E-1
5.545275888E0,4.785645287E-3,9.061619759E0,5.527420044E-1
5.561942554E0,4.785645287E-3,9.061619759E0,5.527420044E-1
5.578609220E0,-1.172483116E-1,8.956335068E0,-4.785645381E-2
5.595275886E0,5.120640397E-1,9.413364410E0,-1.806581140E0
5.611942552E0,7.298108935E-1,8.513663292E0,-5.527420044E-1
5.628609218E0,7.298108935E-1,8.513663292E0,-5.527420044E-1
5.645275884E0,2.313859463E0,8.695517540E0,2.297109663E-1
5.661942550E0,-8.135596663E-2,1.018146038E1,2.017149448E0
5.678609216E0,-1.325623751E0,1.111705399E1,1.165304661E0
5.695275882E0,-1.146162033E0,1.112662506E1,1.612762451E0
5.711942548E0,-1.071984529E0,1.094477081E1,1.246660590E0
5.728609214E0,-1.328016520E0,1.177508068E1,8.039883971E-1
5.745275880E0,-1.328016520E0,1.177508068E1,8.039883971E-1
5.761942546E0,-3.402593851E0,1.203829098E1,1.986042738E0
5.778609212E0,-3.649054527E0,1.154297638E1,2.519642353E0
5.795275878E0,-4.122833252E0,1.189711380E1,-3.146561861E0
5.811942544E0,-4.122833252E0,1.189711380E1,-3.146561861E0
5.828609210E0,-4.890929699E0,1.559163189E1,9.403793216E-1
5.845275876E0,-1.507478207E-1,1.630469322E1,1.753939033E0
5.861942542E0,1.339980721E0,1.320598793E1,-1.060020447E0
5.878609208E0,1.339980721E0,1.320598793E1,-1.060020447E0
5.895275874E0,1.634297848E0,1.403151226E1,-2.277967215E0
5.911942540E0,2.371287346E0,2.122912216E1,1.390229940E0
5.928609206E0,2.371287346E0,2.122912216E1,1.390229940E0
5.945275872E0,2.371287346E0,2.122912216E1,1.390229940E0
5.961942538E0,9.260223508E-1,1.210289669E1,1.287338614E0
5.978609204E0,5.096712112E-1,8.922835350E0,2.002792597E0
5.995275870E0,5.096712112E-1,8.922835350E0,2.002792597E0
6.011942536E0,2.904886723E0,5.412564754E0,-3.515056372E0
6.028609202E0,3.694518089E0,6.309873104E0,-5.450850010E0
6.045275868E0,3.041277647E0,4.768895626E0,-6.580262184E0
6.061942534E0,1.129412293E0,2.612962246E0,-1.830509305E0
6.078609200E0,4.139583111E-1,2.565105915E0,1.902294040E0
6.095275866E0,3.158525825E-1,2.577069998E0,1.988435626E0
6.111942532E0,1.378265858E0,1.942971945E0,2.639283419E0
6.128609198E0,3.553341627E0,3.136990547E0,-9.571290612E-1
6.145275864E0,3.553341627E0,3.136990547E0,-9.571290612E-1
6.161942530E0,3.617947817E0,3.120240688E0,-1.591227055E0
6.178609196E0,3.617947817E0,3.120240688E0,-1.591227055E0
6.195275862E0,9.571290612E-1,2.620140791E0,1.954936147E0
6.211942528E0,9.571290612E-1,2.620140791E0,1.954936147E0
6.228609194E0,1.076770186E0,7.003791809E0,4.945964336E0
6.245275860E0,1.076770186E0,7.003791809E0,4.945964336E0
6.261942526E0,-3.538984776E0,1.594577026E1,1.188036442E1
6.278609192E0,-3.538984776E0,1.594577026E1,1.188036442E1
6.295275858E0,-7.192824841E0,1.806102562E1,-3.943371773E0
6.311942524E0,-1.201436234E1,1.615155220E1,5.694918036E-1
6.328609190E0,-1.010728264E1,4.113262177E0,5.673382282E0
6.345275856E0,-1.010728264E1,4.113262177E0,5.673382282E0
6.361942522E0,-4.599005222E0,2.105683982E-1,8.085348129E0
6.378609188E0,-3.830909014E0,8.281558990E0,-1.548156261E0
6.395275854E0,-3.830909014E0,8.281558990E0,-1.548156261E0
6.411942520E0,4.151547432E0,2.659861565E1,-1.022692394E1
6.428609186E0,6.774080753E0,2.051606178E1,-4.914857864E0
6.445275852E0,6.766902447E0,3.902693748E0,2.159043884E1
6.461942518E0,6.766902447E0,3.902693748E0,2.159043884E1
6.478609184E0,2.617748022E0,8.444271088E0,-5.295316696E0
6.495275850E0,9.020941257E-1,6.525227547E0,-5.867201328E0
6.511942516E0,1.004985496E-1,7.300501823E0,-4.778466702E0
6.528609182E0,1.004985496E-1,7.300501823E0,-4.778466702E0
6.545275848E0,-7.896314561E-2,1.063370419E1,-1.155733347E0
6.561942514E0,-7.896314561E-2,1.063370419E1,-1.155733347E0
6.578609180E0,-1.292124271E0,6.812366009E0,3.239881754E0
6.595275846E0,-1.292124271E0,6.812366009E0,3.239881754E0
6.611942512E0,-1.816152334E0,6.199803352E0,1.016949654E0
6.628609178E0,-1.299302697E0,8.743373871E0,5.599204898E-1
6.645275844E0,-6.819544435E-1,9.748359680E0,1.246660590E0
6.661942510E0,-6.819544435E-1,9.748359680E0,1.246660590E0
6.678609176E0,1.344766378E0,9.848857880E0,-7.872386575E-1
6.695275842E0,7.513462901E-1,9.265008926E0,2.622533560E0
6.711942508E0,7.513462901E-1,9.265008926E0,2.622533560E0
6.728609174E0,-1.816152334E0,8.073383331E0,-2.105683982E-1
