"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.174087819E0,-3.216850996E0,8.714659691E0,1.825723648E0
5.190754485E0,-3.216850996E0,8.714659691E0,1.825723648E0
5.207421151E0,-3.216850996E0,8.714659691E0,1.825723648E0
5.224087817E0,-9.112766266E0,5.729314804E0,2.297109663E-1
5.240754483E0,-5.835196972E0,1.025713348E1,-5.726024628E0
5.257421149E0,-1.121336460E0,1.213071346E1,-2.976671457E0
5.274087815E0,3.540480137E0,4.957928658E0,4.485046864E0
5.290754481E0,3.540480137E0,4.957928658E0,4.485046864E0
5.307421147E0,-7.410571575E0,5.193322659E0,-2.934198678E-1
5.324087813E0,-7.410571575E0,5.193322659E0,-2.934198678E-1
5.340754479E0,-5.429314613E0,7.417750359E0,2.204686880E0
5.357421145E0,-4.752145767E0,5.588736534E0,-1.363908887E0
5.374087811E0,-4.752145767E0,5.588736534E0,-1.363908887E0
5.390754477E0,-4.752145767E0,5.588736534E0,-1.363908887E0
5.407421143E0,-4.752145767E0,5.588736534E0,-1.363908887E0
5.424087809E0,-1.182293701E1,7.795815945E0,7.070790768E0
5.440754475E0,-1.301306725E1,9.361619949E0,4.431507587E0
5.457421141E0,-1.310937786E1,9.873683929E0,2.152044773E0
5.474087807E0,-1.310937786E1,9.873683929E0,2.152044773E0
5.490754473E0,-1.310937786E1,9.873683929E0,2.152044773E0
5.507421139E0,-1.310937786E1,9.873683929E0,2.152044773E0
5.524087805E0,-4.508975029E0,1.008664513E1,3.215355575E-1
5.540754471E0,-5.720341682E0,1.084816074E1,1.992323995E0
5.557421137E0,-5.844768524E0,1.308245850E1,4.710570335E0
5.574087803E0,-5.844768524E0,1.308245850E1,4.710570335E0
5.590754469E0,-3.155235767E0,1.087777138E1,-2.065006018E0
5.607421135E0,-3.155235767E0,1.087777138E1,-2.065006018E0
5.624087801E0,-3.155235767E0,1.087777138E1,-2.065006018E0
5.640754467E0,-3.155235767E0,1.087777138E1,-2.065006018E0
5.657421133E0,1.418943882E0,6.412764549E0,3.884448528E0
5.674087799E0,-1.348953694E-1,8.682656288E0,1.933400750E0
5.690754465E0,-1.348953694E-1,8.682656288E0,1.933400750E0
5.707421131E0,-1.348953694E-1,8.682656288E0,1.933400750E0
5.724087797E0,-7.860422611E0,9.762716293E0,-6.293123364E-1
5.740754463E0,-1.380658627E1,5.331208706E0,-1.076770186E0
5.757421129E0,-5.893522263E0,6.051448345E0,-4.113262177E0
5.774087795E0,-3.804588020E-1,6.111268997E0,-3.751945972E0
5.790754461E0,4.847858906E0,8.020741463E0,-3.053241730E0
5.807421127E0,5.613562107E0,8.082955360E0,-1.052842021E0
5.824087793E0,3.574877024E0,6.996613503E0,-4.546362907E-2
5.840754459E0,3.361915827E0,6.642475605E0,8.422735929E-1
5.857421125E0,2.529213428E0,7.424928665E0,2.775674164E-1
